fieldwork_start_date,fieldwork_end_date,sample_size,pollster,source_url,source_label,force_label,candidate_name,political_family,estimate_percent,days_until_election
2021-10-22,2021-10-25,2497,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/10/Rapport-Harris-Vague-19-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,EELV,Yannick Jadot,green,9.0,167
2021-10-22,2021-10-25,2497,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/10/Rapport-Harris-Vague-19-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,ENS,Emmanuel Macron,centre,25.0,167
2021-10-22,2021-10-25,2497,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/10/Rapport-Harris-Vague-19-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,LFI,Jean-Luc Mélenchon,left,10.0,167
2021-10-22,2021-10-25,2497,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/10/Rapport-Harris-Vague-19-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,LR,Valérie Pécresse,right,10.0,167
2021-10-22,2021-10-25,2497,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/10/Rapport-Harris-Vague-19-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,PCF,Fabien Roussel,left,2.0,167
2021-10-22,2021-10-25,2497,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/10/Rapport-Harris-Vague-19-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,PS-PP,Anne Hidalgo,centre_left,5.0,167
2021-10-22,2021-10-25,2497,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/10/Rapport-Harris-Vague-19-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,REC,Éric Zemmour,far_right,17.0,167
2021-10-22,2021-10-25,2497,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/10/Rapport-Harris-Vague-19-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,RN,Marine Le Pen,far_right,16.0,167
2021-10-25,2021-10-27,1300,Elabe,https://elabe.fr/wp-content/uploads/2021/10/presidentielle-2022.pdf,Wikimedia Commons / Wikipédia 2022,DLF,Nicolas Dupont-Aignan,sovereigntist_right,2.0,165
2021-10-25,2021-10-27,1300,Elabe,https://elabe.fr/wp-content/uploads/2021/10/presidentielle-2022.pdf,Wikimedia Commons / Wikipédia 2022,EELV,Yannick Jadot,green,8.0,165
2021-10-25,2021-10-27,1300,Elabe,https://elabe.fr/wp-content/uploads/2021/10/presidentielle-2022.pdf,Wikimedia Commons / Wikipédia 2022,ENS,Emmanuel Macron,centre,24.0,165
2021-10-25,2021-10-27,1300,Elabe,https://elabe.fr/wp-content/uploads/2021/10/presidentielle-2022.pdf,Wikimedia Commons / Wikipédia 2022,LFI,Jean-Luc Mélenchon,left,6.0,165
2021-10-25,2021-10-27,1300,Elabe,https://elabe.fr/wp-content/uploads/2021/10/presidentielle-2022.pdf,Wikimedia Commons / Wikipédia 2022,LR,Valérie Pécresse,right,10.0,165
2021-10-25,2021-10-27,1300,Elabe,https://elabe.fr/wp-content/uploads/2021/10/presidentielle-2022.pdf,Wikimedia Commons / Wikipédia 2022,PCF,Fabien Roussel,left,2.0,165
2021-10-25,2021-10-27,1300,Elabe,https://elabe.fr/wp-content/uploads/2021/10/presidentielle-2022.pdf,Wikimedia Commons / Wikipédia 2022,PS-PP,Anne Hidalgo,centre_left,5.0,165
2021-10-25,2021-10-27,1300,Elabe,https://elabe.fr/wp-content/uploads/2021/10/presidentielle-2022.pdf,Wikimedia Commons / Wikipédia 2022,REC,Éric Zemmour,far_right,16.0,165
2021-10-25,2021-10-27,1300,Elabe,https://elabe.fr/wp-content/uploads/2021/10/presidentielle-2022.pdf,Wikimedia Commons / Wikipédia 2022,RN,Marine Le Pen,far_right,19.0,165
2021-10-28,2021-10-30,2505,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-20-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,DLF,Nicolas Dupont-Aignan,sovereigntist_right,2.0,162
2021-10-28,2021-10-30,2505,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-20-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,EELV,Yannick Jadot,green,9.0,162
2021-10-28,2021-10-30,2505,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-20-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,ENS,Emmanuel Macron,centre,24.0,162
2021-10-28,2021-10-30,2505,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-20-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,LFI,Jean-Luc Mélenchon,left,10.0,162
2021-10-28,2021-10-30,2505,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-20-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,LR,Valérie Pécresse,right,10.0,162
2021-10-28,2021-10-30,2505,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-20-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,PCF,Fabien Roussel,left,2.0,162
2021-10-28,2021-10-30,2505,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-20-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,PS-PP,Anne Hidalgo,centre_left,5.0,162
2021-10-28,2021-10-30,2505,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-20-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,REC,Éric Zemmour,far_right,17.0,162
2021-10-28,2021-10-30,2505,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-20-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,RN,Marine Le Pen,far_right,16.0,162
2021-11-03,2021-11-05,1358,Ifop-Fiducial,https://www.ifop.com/wp-content/uploads/2021/11/118574_Ifop_Rapport_Baro_Presid.V6..pdf,Wikimedia Commons / Wikipédia 2022,DLF,Nicolas Dupont-Aignan,sovereigntist_right,3.5,156
2021-11-03,2021-11-05,1358,Ifop-Fiducial,https://www.ifop.com/wp-content/uploads/2021/11/118574_Ifop_Rapport_Baro_Presid.V6..pdf,Wikimedia Commons / Wikipédia 2022,EELV,Yannick Jadot,green,7.0,156
2021-11-03,2021-11-05,1358,Ifop-Fiducial,https://www.ifop.com/wp-content/uploads/2021/11/118574_Ifop_Rapport_Baro_Presid.V6..pdf,Wikimedia Commons / Wikipédia 2022,ENS,Emmanuel Macron,centre,26.0,156
2021-11-03,2021-11-05,1358,Ifop-Fiducial,https://www.ifop.com/wp-content/uploads/2021/11/118574_Ifop_Rapport_Baro_Presid.V6..pdf,Wikimedia Commons / Wikipédia 2022,LFI,Jean-Luc Mélenchon,left,8.0,156
2021-11-03,2021-11-05,1358,Ifop-Fiducial,https://www.ifop.com/wp-content/uploads/2021/11/118574_Ifop_Rapport_Baro_Presid.V6..pdf,Wikimedia Commons / Wikipédia 2022,LR,Valérie Pécresse,right,9.0,156
2021-11-03,2021-11-05,1358,Ifop-Fiducial,https://www.ifop.com/wp-content/uploads/2021/11/118574_Ifop_Rapport_Baro_Presid.V6..pdf,Wikimedia Commons / Wikipédia 2022,PCF,Fabien Roussel,left,2.0,156
2021-11-03,2021-11-05,1358,Ifop-Fiducial,https://www.ifop.com/wp-content/uploads/2021/11/118574_Ifop_Rapport_Baro_Presid.V6..pdf,Wikimedia Commons / Wikipédia 2022,PS-PP,Anne Hidalgo,centre_left,6.0,156
2021-11-03,2021-11-05,1358,Ifop-Fiducial,https://www.ifop.com/wp-content/uploads/2021/11/118574_Ifop_Rapport_Baro_Presid.V6..pdf,Wikimedia Commons / Wikipédia 2022,REC,Éric Zemmour,far_right,16.5,156
2021-11-03,2021-11-05,1358,Ifop-Fiducial,https://www.ifop.com/wp-content/uploads/2021/11/118574_Ifop_Rapport_Baro_Presid.V6..pdf,Wikimedia Commons / Wikipédia 2022,RN,Marine Le Pen,far_right,16.5,156
2021-11-05,2021-11-08,2569,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-21-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,DLF,Nicolas Dupont-Aignan,sovereigntist_right,2.0,153
2021-11-05,2021-11-08,2569,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-21-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,EELV,Yannick Jadot,green,9.0,153
2021-11-05,2021-11-08,2569,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-21-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,ENS,Emmanuel Macron,centre,24.0,153
2021-11-05,2021-11-08,2569,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-21-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,LFI,Jean-Luc Mélenchon,left,10.0,153
2021-11-05,2021-11-08,2569,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-21-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,LR,Valérie Pécresse,right,10.0,153
2021-11-05,2021-11-08,2569,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-21-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,PCF,Fabien Roussel,left,2.0,153
2021-11-05,2021-11-08,2569,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-21-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,PS-PP,Anne Hidalgo,centre_left,4.0,153
2021-11-05,2021-11-08,2569,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-21-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,REC,Éric Zemmour,far_right,18.0,153
2021-11-05,2021-11-08,2569,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/Rapport-Harris-Vague-21-Intentions-de-vote-Presidentielle-2022-Challenges.pdf,Wikimedia Commons / Wikipédia 2022,RN,Marine Le Pen,far_right,16.0,153
2021-11-05,2021-11-08,3005,Odoxa,https://www.odoxa.fr/sondage/zemmour-recule-macron-domine-les-electeurs-de-gauche-se-sentent-abandonnes/,Wikimedia Commons / Wikipédia 2022,DLF,Nicolas Dupont-Aignan,sovereigntist_right,4.0,153
2021-11-05,2021-11-08,3005,Odoxa,https://www.odoxa.fr/sondage/zemmour-recule-macron-domine-les-electeurs-de-gauche-se-sentent-abandonnes/,Wikimedia Commons / Wikipédia 2022,EELV,Yannick Jadot,green,6.5,153
2021-11-05,2021-11-08,3005,Odoxa,https://www.odoxa.fr/sondage/zemmour-recule-macron-domine-les-electeurs-de-gauche-se-sentent-abandonnes/,Wikimedia Commons / Wikipédia 2022,ENS,Emmanuel Macron,centre,25.0,153
2021-11-05,2021-11-08,3005,Odoxa,https://www.odoxa.fr/sondage/zemmour-recule-macron-domine-les-electeurs-de-gauche-se-sentent-abandonnes/,Wikimedia Commons / Wikipédia 2022,LFI,Jean-Luc Mélenchon,left,8.5,153
2021-11-05,2021-11-08,3005,Odoxa,https://www.odoxa.fr/sondage/zemmour-recule-macron-domine-les-electeurs-de-gauche-se-sentent-abandonnes/,Wikimedia Commons / Wikipédia 2022,LR,Valérie Pécresse,right,9.0,153
2021-11-05,2021-11-08,3005,Odoxa,https://www.odoxa.fr/sondage/zemmour-recule-macron-domine-les-electeurs-de-gauche-se-sentent-abandonnes/,Wikimedia Commons / Wikipédia 2022,PCF,Fabien Roussel,left,2.0,153
2021-11-05,2021-11-08,3005,Odoxa,https://www.odoxa.fr/sondage/zemmour-recule-macron-domine-les-electeurs-de-gauche-se-sentent-abandonnes/,Wikimedia Commons / Wikipédia 2022,PS-PP,Anne Hidalgo,centre_left,5.0,153
2021-11-05,2021-11-08,3005,Odoxa,https://www.odoxa.fr/sondage/zemmour-recule-macron-domine-les-electeurs-de-gauche-se-sentent-abandonnes/,Wikimedia Commons / Wikipédia 2022,REC,Éric Zemmour,far_right,14.5,153
2021-11-05,2021-11-08,3005,Odoxa,https://www.odoxa.fr/sondage/zemmour-recule-macron-domine-les-electeurs-de-gauche-se-sentent-abandonnes/,Wikimedia Commons / Wikipédia 2022,RN,Marine Le Pen,far_right,18.5,153
2021-11-10,2021-11-11,1484,Elabe,https://elabe.fr/presidentielle2022-et-candidats-lr/,Wikimedia Commons / Wikipédia 2022,DLF,Nicolas Dupont-Aignan,sovereigntist_right,2.0,150
2021-11-10,2021-11-11,1484,Elabe,https://elabe.fr/presidentielle2022-et-candidats-lr/,Wikimedia Commons / Wikipédia 2022,EELV,Yannick Jadot,green,7.0,150
2021-11-10,2021-11-11,1484,Elabe,https://elabe.fr/presidentielle2022-et-candidats-lr/,Wikimedia Commons / Wikipédia 2022,ENS,Emmanuel Macron,centre,27.0,150
2021-11-10,2021-11-11,1484,Elabe,https://elabe.fr/presidentielle2022-et-candidats-lr/,Wikimedia Commons / Wikipédia 2022,LFI,Jean-Luc Mélenchon,left,8.0,150
2021-11-10,2021-11-11,1484,Elabe,https://elabe.fr/presidentielle2022-et-candidats-lr/,Wikimedia Commons / Wikipédia 2022,LR,Valérie Pécresse,right,11.0,150
2021-11-10,2021-11-11,1484,Elabe,https://elabe.fr/presidentielle2022-et-candidats-lr/,Wikimedia Commons / Wikipédia 2022,PCF,Fabien Roussel,left,2.0,150
2021-11-10,2021-11-11,1484,Elabe,https://elabe.fr/presidentielle2022-et-candidats-lr/,Wikimedia Commons / Wikipédia 2022,PS-PP,Anne Hidalgo,centre_left,5.0,150
2021-11-10,2021-11-11,1484,Elabe,https://elabe.fr/presidentielle2022-et-candidats-lr/,Wikimedia Commons / Wikipédia 2022,REC,Éric Zemmour,far_right,14.0,150
2021-11-10,2021-11-11,1484,Elabe,https://elabe.fr/presidentielle2022-et-candidats-lr/,Wikimedia Commons / Wikipédia 2022,RN,Marine Le Pen,far_right,18.0,150
2021-11-12,2021-11-15,1502,BVA,https://presidentielle2022.bva-group.com/wp-content/uploads/2021/11/BVA-RTL-Orange-Presidentielle-2022-Vague-2-IV-191121-1.pdf,Wikimedia Commons / Wikipédia 2022,DLF,Nicolas Dupont-Aignan,sovereigntist_right,2.5,146
2021-11-12,2021-11-15,1502,BVA,https://presidentielle2022.bva-group.com/wp-content/uploads/2021/11/BVA-RTL-Orange-Presidentielle-2022-Vague-2-IV-191121-1.pdf,Wikimedia Commons / Wikipédia 2022,EELV,Yannick Jadot,green,8.0,146
2021-11-12,2021-11-15,1502,BVA,https://presidentielle2022.bva-group.com/wp-content/uploads/2021/11/BVA-RTL-Orange-Presidentielle-2022-Vague-2-IV-191121-1.pdf,Wikimedia Commons / Wikipédia 2022,ENS,Emmanuel Macron,centre,26.0,146
2021-11-12,2021-11-15,1502,BVA,https://presidentielle2022.bva-group.com/wp-content/uploads/2021/11/BVA-RTL-Orange-Presidentielle-2022-Vague-2-IV-191121-1.pdf,Wikimedia Commons / Wikipédia 2022,LFI,Jean-Luc Mélenchon,left,7.5,146
2021-11-12,2021-11-15,1502,BVA,https://presidentielle2022.bva-group.com/wp-content/uploads/2021/11/BVA-RTL-Orange-Presidentielle-2022-Vague-2-IV-191121-1.pdf,Wikimedia Commons / Wikipédia 2022,LR,Valérie Pécresse,right,9.0,146
2021-11-12,2021-11-15,1502,BVA,https://presidentielle2022.bva-group.com/wp-content/uploads/2021/11/BVA-RTL-Orange-Presidentielle-2022-Vague-2-IV-191121-1.pdf,Wikimedia Commons / Wikipédia 2022,PCF,Fabien Roussel,left,2.5,146
2021-11-12,2021-11-15,1502,BVA,https://presidentielle2022.bva-group.com/wp-content/uploads/2021/11/BVA-RTL-Orange-Presidentielle-2022-Vague-2-IV-191121-1.pdf,Wikimedia Commons / Wikipédia 2022,PS-PP,Anne Hidalgo,centre_left,5.0,146
2021-11-12,2021-11-15,1502,BVA,https://presidentielle2022.bva-group.com/wp-content/uploads/2021/11/BVA-RTL-Orange-Presidentielle-2022-Vague-2-IV-191121-1.pdf,Wikimedia Commons / Wikipédia 2022,REC,Éric Zemmour,far_right,15.0,146
2021-11-12,2021-11-15,1502,BVA,https://presidentielle2022.bva-group.com/wp-content/uploads/2021/11/BVA-RTL-Orange-Presidentielle-2022-Vague-2-IV-191121-1.pdf,Wikimedia Commons / Wikipédia 2022,RN,Marine Le Pen,far_right,18.0,146
2021-11-12,2021-11-15,2609,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/T7XJ65-Q8ZBH4-22.pdf,Wikimedia Commons / Wikipédia 2022,DLF,Nicolas Dupont-Aignan,sovereigntist_right,2.0,146
2021-11-12,2021-11-15,2609,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/T7XJ65-Q8ZBH4-22.pdf,Wikimedia Commons / Wikipédia 2022,EELV,Yannick Jadot,green,9.0,146
2021-11-12,2021-11-15,2609,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/T7XJ65-Q8ZBH4-22.pdf,Wikimedia Commons / Wikipédia 2022,ENS,Emmanuel Macron,centre,24.0,146
2021-11-12,2021-11-15,2609,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/T7XJ65-Q8ZBH4-22.pdf,Wikimedia Commons / Wikipédia 2022,LFI,Jean-Luc Mélenchon,left,10.0,146
2021-11-12,2021-11-15,2609,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/T7XJ65-Q8ZBH4-22.pdf,Wikimedia Commons / Wikipédia 2022,LR,Valérie Pécresse,right,10.0,146
2021-11-12,2021-11-15,2609,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/T7XJ65-Q8ZBH4-22.pdf,Wikimedia Commons / Wikipédia 2022,PCF,Fabien Roussel,left,2.0,146
2021-11-12,2021-11-15,2609,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/T7XJ65-Q8ZBH4-22.pdf,Wikimedia Commons / Wikipédia 2022,PS-PP,Anne Hidalgo,centre_left,4.0,146
2021-11-12,2021-11-15,2609,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/T7XJ65-Q8ZBH4-22.pdf,Wikimedia Commons / Wikipédia 2022,REC,Éric Zemmour,far_right,17.0,146
2021-11-12,2021-11-15,2609,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/T7XJ65-Q8ZBH4-22.pdf,Wikimedia Commons / Wikipédia 2022,RN,Marine Le Pen,far_right,16.0,146
2021-11-15,2021-11-17,1521,OpinionWay,https://www.opinion-way.com/fr/sondage-d-opinion/sondages-publies/opinionway-pour-les-echos-cnews-radio-classique-presitrack-vague-3-novembre-2021/viewdocument/2715.html,Wikimedia Commons / Wikipédia 2022,DLF,Nicolas Dupont-Aignan,sovereigntist_right,3.0,144
2021-11-15,2021-11-17,1521,OpinionWay,https://www.opinion-way.com/fr/sondage-d-opinion/sondages-publies/opinionway-pour-les-echos-cnews-radio-classique-presitrack-vague-3-novembre-2021/viewdocument/2715.html,Wikimedia Commons / Wikipédia 2022,EELV,Yannick Jadot,green,8.0,144
2021-11-15,2021-11-17,1521,OpinionWay,https://www.opinion-way.com/fr/sondage-d-opinion/sondages-publies/opinionway-pour-les-echos-cnews-radio-classique-presitrack-vague-3-novembre-2021/viewdocument/2715.html,Wikimedia Commons / Wikipédia 2022,ENS,Emmanuel Macron,centre,24.0,144
2021-11-15,2021-11-17,1521,OpinionWay,https://www.opinion-way.com/fr/sondage-d-opinion/sondages-publies/opinionway-pour-les-echos-cnews-radio-classique-presitrack-vague-3-novembre-2021/viewdocument/2715.html,Wikimedia Commons / Wikipédia 2022,LFI,Jean-Luc Mélenchon,left,9.0,144
2021-11-15,2021-11-17,1521,OpinionWay,https://www.opinion-way.com/fr/sondage-d-opinion/sondages-publies/opinionway-pour-les-echos-cnews-radio-classique-presitrack-vague-3-novembre-2021/viewdocument/2715.html,Wikimedia Commons / Wikipédia 2022,LR,Valérie Pécresse,right,11.0,144
2021-11-15,2021-11-17,1521,OpinionWay,https://www.opinion-way.com/fr/sondage-d-opinion/sondages-publies/opinionway-pour-les-echos-cnews-radio-classique-presitrack-vague-3-novembre-2021/viewdocument/2715.html,Wikimedia Commons / Wikipédia 2022,PCF,Fabien Roussel,left,2.0,144
2021-11-15,2021-11-17,1521,OpinionWay,https://www.opinion-way.com/fr/sondage-d-opinion/sondages-publies/opinionway-pour-les-echos-cnews-radio-classique-presitrack-vague-3-novembre-2021/viewdocument/2715.html,Wikimedia Commons / Wikipédia 2022,PS-PP,Anne Hidalgo,centre_left,6.0,144
2021-11-15,2021-11-17,1521,OpinionWay,https://www.opinion-way.com/fr/sondage-d-opinion/sondages-publies/opinionway-pour-les-echos-cnews-radio-classique-presitrack-vague-3-novembre-2021/viewdocument/2715.html,Wikimedia Commons / Wikipédia 2022,REC,Éric Zemmour,far_right,12.0,144
2021-11-15,2021-11-17,1521,OpinionWay,https://www.opinion-way.com/fr/sondage-d-opinion/sondages-publies/opinionway-pour-les-echos-cnews-radio-classique-presitrack-vague-3-novembre-2021/viewdocument/2715.html,Wikimedia Commons / Wikipédia 2022,RN,Marine Le Pen,far_right,20.0,144
2021-11-19,2021-11-22,2624,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/DGTENVF-AX5.pdf,Wikimedia Commons / Wikipédia 2022,DLF,Nicolas Dupont-Aignan,sovereigntist_right,2.0,139
2021-11-19,2021-11-22,2624,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/DGTENVF-AX5.pdf,Wikimedia Commons / Wikipédia 2022,EELV,Yannick Jadot,green,9.0,139
2021-11-19,2021-11-22,2624,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/DGTENVF-AX5.pdf,Wikimedia Commons / Wikipédia 2022,ENS,Emmanuel Macron,centre,24.0,139
2021-11-19,2021-11-22,2624,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/DGTENVF-AX5.pdf,Wikimedia Commons / Wikipédia 2022,LFI,Jean-Luc Mélenchon,left,10.0,139
2021-11-19,2021-11-22,2624,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/DGTENVF-AX5.pdf,Wikimedia Commons / Wikipédia 2022,LR,Valérie Pécresse,right,11.0,139
2021-11-19,2021-11-22,2624,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/DGTENVF-AX5.pdf,Wikimedia Commons / Wikipédia 2022,PCF,Fabien Roussel,left,2.0,139
2021-11-19,2021-11-22,2624,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/DGTENVF-AX5.pdf,Wikimedia Commons / Wikipédia 2022,PS-PP,Anne Hidalgo,centre_left,5.0,139
2021-11-19,2021-11-22,2624,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/DGTENVF-AX5.pdf,Wikimedia Commons / Wikipédia 2022,REC,Éric Zemmour,far_right,16.0,139
2021-11-19,2021-11-22,2624,Harris-Interactive,https://harris-interactive.fr/wp-content/uploads/sites/6/2021/11/DGTENVF-AX5.pdf,Wikimedia Commons / Wikipédia 2022,RN,Marine Le Pen,far_right,16.0,139
2021-11-23,2021-11-24,1491,Elabe,https://elabe.fr/wp-content/uploads/2021/11/opinion-2022.pdf,Wikimedia Commons / Wikipédia 2022,DLF,Nicolas Dupont-Aignan,sovereigntist_right,3.0,137
2021-11-23,2021-11-24,1491,Elabe,https://elabe.fr/wp-content/uploads/2021/11/opinion-2022.pdf,Wikimedia Commons / Wikipédia 2022,EELV,Yannick Jadot,green,8.0,137
2021-11-23,2021-11-24,1491,Elabe,https://elabe.fr/wp-content/uploads/2021/11/opinion-2022.pdf,Wikimedia Commons / Wikipédia 2022,ENS,Emmanuel Macron,centre,25.0,137
2021-11-23,2021-11-24,1491,Elabe,https://elabe.fr/wp-content/uploads/2021/11/opinion-2022.pdf,Wikimedia Commons / Wikipédia 2022,LFI,Jean-Luc Mélenchon,left,9.0,137
2021-11-23,2021-11-24,1491,Elabe,https://elabe.fr/wp-content/uploads/2021/11/opinion-2022.pdf,Wikimedia Commons / Wikipédia 2022,LR,Valérie Pécresse,right,9.0,137
2021-11-23,2021-11-24,1491,Elabe,https://elabe.fr/wp-content/uploads/2021/11/opinion-2022.pdf,Wikimedia Commons / Wikipédia 2022,PCF,Fabien Roussel,left,2.0,137
2021-11-23,2021-11-24,1491,Elabe,https://elabe.fr/wp-content/uploads/2021/11/opinion-2022.pdf,Wikimedia Commons / Wikipédia 2022,PS-PP,Anne Hidalgo,centre_left,4.0,137
2021-11-23,2021-11-24,1491,Elabe,https://elabe.fr/wp-content/uploads/2021/11/opinion-2022.pdf,Wikimedia Commons / Wikipédia 2022,REC,Éric Zemmour,far_right,13.0,137
2021-11-23,2021-11-24,1491,Elabe,https://elabe.fr/wp-content/uploads/2021/11/opinion-2022.pdf,Wikimedia Commons / Wikipédia 2022,RN,Marine Le Pen,far_right,20.0,137
2021-11-23,2021-11-25,1351,Ifop,https://www.ifop.com/wp-content/uploads/2021/11/117825-Rapport-IV-presid..pdf,Wikimedia Commons / Wikipédia 2022,DLF,Nicolas Dupont-Aignan,sovereigntist_right,4.0,136
2021-11-23,2021-11-25,1351,Ifop,https://www.ifop.com/wp-content/uploads/2021/11/117825-Rapport-IV-presid..pdf,Wikimedia Commons / Wikipédia 2022,EELV,Yannick Jadot,green,6.5,136
2021-11-23,2021-11-25,1351,Ifop,https://www.ifop.com/wp-content/uploads/2021/11/117825-Rapport-IV-presid..pdf,Wikimedia Commons / Wikipédia 2022,ENS,Emmanuel Macron,centre,25.0,136
2021-11-23,2021-11-25,1351,Ifop,https://www.ifop.com/wp-content/uploads/2021/11/117825-Rapport-IV-presid..pdf,Wikimedia Commons / Wikipédia 2022,LFI,Jean-Luc Mélenchon,left,8.5,136
2021-11-23,2021-11-25,1351,Ifop,https://www.ifop.com/wp-content/uploads/2021/11/117825-Rapport-IV-presid..pdf,Wikimedia Commons / Wikipédia 2022,LR,Valérie Pécresse,right,10.0,136
